20,5,"Row/Col hourly results data begin"
"Hourly Results of CEC Compliance Manager"
,Software:,,"CBECC-CLI 2025.3.0 RC (1415)"
,CompMgr:,,"BEMCmpMgr 2025.3.0-RC (1083)"
,OpenStudio:,,"n/a"
,EnergyPlus:,,"n/a"
,CSE:,,"CSE 1.0.0-rc1 EXE"
,Ruleset:,,"Constructed At Runtime"
Run Title:,,,"MF8  Individual Supply + Individual Exhaust (SZHP-HRV)"
Run Date/Time:,,,"2026-09-23 13:38:28"
NonRes Cond. Area:,,,0
Residential Cond. Area:,,,7320
Gross-Up adjustment to NEM3:,,,6.6,%
Model:,,,"Proposed"
Model File:,,,"C:\Users\MichaelSawford\Documents\Claude\Projects\Complex HVAC\v1.1_build\output\EX02_MF_Central-VRF-HP\EX02_MF08_Central_VRF_HP_CZ09\EX02_MF08_Res_VRF_TYPE 2_HP_CZ09.cibd25x"

,,,,Site Electric Use,,,,,,,,,,,,,Site Natural Gas Use,,,,,,,,,,,,,Site Propane Use,,,,,,,,,,,,,LSC Multipliers,,,Source Energy Multipliers,,,CO2 Emissions Multipliers,,,Elec Demand,Building Wide,
,,,Local Time,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Spc Heat,Spc Cool,Indr Fans,Heat Rej,Pump&Misc,Dom HW,Lighting,Recept,Process,Othr Ltg,Proc Mtrs,Tot Comp,TOTAL,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,Electric,NatGas,OtherFuel,,PV,Battery,NEM3 LSC,
5,12,8, 05/12 09,0,0,0.147841,0,0,1.88888,0,1.13377,3.39988,0.164216,0,2.03672,6.73459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.65819,1141.87,985.132,0.0643283,89.9626,100,3.40361e-06,0.0060051,0.006288,0,-2.97747,0,0.184431,
5,12,9, 05/12 10,0,0,0.147841,0,0,2.0545,0,1.08336,2.20236,0.140067,0,2.20235,5.62813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6261,1141.87,985.132,0.0309684,89.9626,100,1.63854e-06,0.0060051,0.006288,0,-6.30709,0,0.159229,
5,12,10, 05/12 11,0,0,0.147841,0,0,2.18462,0,1.09414,4.36943,0.130407,0,2.33246,7.92643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64289,1141.87,985.132,0.02848,89.9626,100,1.50688e-06,0.0060051,0.006288,0,-9.54213,0,0.17242,
5,12,11, 05/12 12,0,0,0.147841,0,0,0.900767,0,1.09414,0.727879,0.120747,0,1.04861,2.99137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63785,1141.87,985.132,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-10.9757,0,0.168463,
5,12,12, 05/12 13,0,0,0.147841,0,0,0,0,1.10216,0.607824,0.101428,0,0.147841,1.95925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6267,1141.87,985.132,0.0259916,89.9626,100,1.37521e-06,0.0060051,0.006288,0,-11.4558,0,0.159699,
5,12,13, 05/12 14,0,0,0.147841,0,0,0,0,1.12479,0.587761,0.101428,0,0.147841,1.96182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63295,1141.87,985.132,0.02848,89.9626,100,1.50688e-06,0.0060051,0.006288,0,-11.2135,0,0.164612,
5,12,14, 05/12 15,0,0,0.147841,0,0,0,0,1.16005,0.634068,0.101428,0,0.147841,2.04339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64914,1141.87,985.132,0.02848,89.9626,100,1.50688e-06,0.0060051,0.006288,0,-10.3668,0,0.177327,
5,12,15, 05/12 16,0,0,0.147841,0,0,0.477279,0,1.18941,1.34555,0.125577,0,0.625121,3.28566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61785,1141.87,985.132,0.0309684,89.9626,100,1.63854e-06,0.0060051,0.006288,0,-8.9261,0,0.152753,
5,12,16, 05/12 17,0,0,0.147841,0,0,0.537198,0,1.32859,4.15749,0.149727,0,0.685039,6.32085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6839,1141.87,985.132,0.0334568,89.9626,100,1.7702e-06,0.0060051,0.006288,0,-6.76704,0,0.204629,
5,12,17, 05/12 18,0,0,0.147841,0,0,0.210251,0,1.51304,2.52332,0.212515,0,0.358093,4.60697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6953,1141.87,985.132,0.0621578,89.9626,100,3.28877e-06,0.0060051,0.006288,0,-3.88269,0,0.213581,
5,12,18, 05/12 19,0,0,0.147841,0,0,0,0,1.64282,1.42452,0.405711,0,0.147841,3.62089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96175,1141.87,985.132,0.323307,89.9626,100,1.71062e-05,0.0060051,0.006288,0,-1.09125,0,0.422845,
5,12,19, 05/12 20,0,0,0.147841,0,0,0.260931,0,1.7313,1.01278,0.565097,0,0.408773,3.71795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49398,1141.87,985.132,0.913109,89.9626,100,4.83126e-05,0.0060051,0.006288,0,-0.106111,0,0.840848,
5,12,20, 05/12 21,0,0,0.147841,0,0,1.20509,0,1.80648,0.717297,0.545777,0,1.35293,4.42248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49396,1141.87,985.132,0.913109,89.9626,100,4.83126e-05,0.0060051,0.006288,0,0,0,0.840838,
5,12,21, 05/12 22,0,0,0.147841,0,0,2.04321,0,1.80037,0.5896,0.46367,0,2.19105,5.04469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49417,1141.87,985.132,0.913109,89.9626,100,4.83126e-05,0.0060051,0.006288,0,0,0,0.840998,
5,12,22, 05/12 23,0,0,0.147841,0,0,1.3811,0,1.60315,0.779366,0.304283,0,1.52894,4.21575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49423,1141.87,985.132,0.910726,89.9626,100,4.81865e-05,0.0060051,0.006288,0,0,0,0.841052,
5,12,23, 05/12 24,0,0,0.147841,0,0,0.345608,0,1.37268,2.66936,0.188366,0,0.49345,4.72385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49423,1141.87,985.132,0.919095,89.9626,100,4.86293e-05,0.0060051,0.006288,0,0,0,0.841049,
5,12,24, 05/13 01,0,0,0.147841,0,0,0.128088,0,1.10166,0.448412,0.111087,0,0.275929,1.93709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50996,1141.87,985.132,0.913109,89.9626,100,4.83126e-05,0.0060051,0.006288,0,0,0,0.853404,
5,13,1, 05/13 02,0,0,0.147841,0,0,0,0,0.997674,0.430046,0.0917679,0,0.147841,1.66733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43065,1141.87,985.132,0.807343,89.9626,100,4.27165e-05,0.0060051,0.006288,0,0,0,0.791114,
5,13,2, 05/13 03,0,0,0.147841,0,0,0,0,0.957682,0.418057,0.0724484,0,0.147841,1.59603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4293,1141.87,985.132,0.807343,89.9626,100,4.27165e-05,0.0060051,0.006288,0,0,0,0.790052,
5,13,3, 05/13 04,0,0,0.147841,0,0,0.309628,0,0.951031,0.411664,0.082108,0,0.457469,1.90227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4292,1141.87,985.132,0.805696,89.9626,100,4.26294e-05,0.0060051,0.006288,0,0,0,0.789973,
5,13,4, 05/13 05,0,0,0.147841,0,0,0,0,0.908362,0.405077,0.101428,0,0.147841,1.56271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42926,1141.87,985.132,0.805696,89.9626,100,4.26294e-05,0.0060051,0.006288,0,0,0,0.79002,
5,13,5, 05/13 06,0,0,0.147841,0,0,0,0,0.97634,0.473426,0.149727,0,0.147841,1.74733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.42994,1141.87,985.132,0.805696,89.9626,100,4.26294e-05,0.0060051,0.006288,0,0,0,0.790559,
5,13,6, 05/13 07,0,0,0.147841,0,0,0.0661116,0,1.10695,0.534826,0.202855,0,0.213953,2.05858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0505,1141.87,985.132,0.466346,89.9626,100,2.46744e-05,0.0060051,0.006288,0,-0.320059,0,0.49255,
5,13,7, 05/13 08,0,0,0.147841,0,0,0.927931,0,1.19688,1.22285,0.198026,0,1.07577,3.69353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63651,1141.87,985.132,0.0596115,89.9626,100,3.15404e-06,0.0060051,0.006288,0,-2.33633,0,0.16741,
5,13,8, 05/13 09,0,0,0.147841,0,0,1.04078,0,1.13377,2.01816,0.164216,0,1.18862,4.50476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56196,1141.87,985.132,0.0235032,89.9626,100,1.24355e-06,0.0060051,0.006288,0,-5.44157,0,0.108854,
5,13,9, 05/13 10,0,0,0.147841,0,0,2.12077,0,1.08336,1.65002,0.140067,0,2.26861,5.14206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55462,1141.87,985.132,0.0235032,89.9626,100,1.24355e-06,0.0060051,0.006288,0,-8.04587,0,0.103095,
5,13,10, 05/13 11,0,0,0.147841,0,0,1.52732,0,1.09414,0.529553,0.130407,0,1.67516,3.42925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55222,1141.87,985.132,0.0210148,89.9626,100,1.11189e-06,0.0060051,0.006288,0,-10.0483,0,0.101208,
5,13,11, 05/13 12,0,0,0.147841,0,0,0.472791,0,1.09414,1.35039,0.120747,0,0.620632,3.1859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56481,1141.87,985.132,0.016038,89.9626,100,8.48571e-07,0.0060051,0.006288,0,-11.3406,0,0.111095,
5,13,12, 05/13 13,0,0,0.147841,0,0,0.548259,0,1.10216,7.17429,0.101428,0,0.6961,9.07398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.55989,1141.87,985.132,0.016038,89.9626,100,8.48571e-07,0.0060051,0.006288,0,-11.8947,0,0.10723,
5,13,13, 05/13 14,0,0,0.147841,0,0,0.0641611,0,1.12479,0.592306,0.101428,0,0.212002,2.03053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56175,1141.87,985.132,0.016038,89.9626,100,8.48571e-07,0.0060051,0.006288,0,-11.8428,0,0.108691,
5,13,14, 05/13 15,0,0,0.147841,0,0,0.208586,0,1.16005,0.602019,0.101428,0,0.356427,2.21993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56033,1141.87,985.132,0.016038,89.9626,100,8.48571e-07,0.0060051,0.006288,0,-10.9087,0,0.107576,
5,13,15, 05/13 16,0,0,0.147841,0,0,0.660176,0,1.18941,1.06705,0.125577,0,0.808017,3.19005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5524,1141.87,985.132,0.0185264,89.9626,100,9.80232e-07,0.0060051,0.006288,0,-9.16525,0,0.101346,
5,13,16, 05/13 17,0,0,0.147841,0,0,0.619537,0,1.32859,1.38539,0.149727,0,0.767378,3.63108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.56639,1141.87,985.132,0.0235032,89.9626,100,1.24355e-06,0.0060051,0.006288,0,-6.9095,0,0.112337,
5,13,17, 05/13 18,0,0,0.147841,0,0,0.342183,0,1.51304,1.9595,0.212515,0,0.490024,4.17509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59423,1141.87,985.132,0.0508755,89.9626,100,2.69182e-06,0.0060051,0.006288,0,-3.97361,0,0.134204,
5,13,18, 05/13 19,0,0,0.147841,0,0,0,0,1.64282,1.65093,0.405711,0,0.147841,3.84731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81558,1141.87,985.132,0.231391,89.9626,100,1.22429e-05,0.0060051,0.006288,0,-1.1469,0,0.308045,
5,13,19, 05/13 20,0,0,0.147841,0,0,0,0,1.7313,1.33043,0.565097,0,0.147841,3.77467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.15943,1141.87,985.132,0.661726,89.9626,100,3.50119e-05,0.0060051,0.006288,0,-0.116313,0,0.578103,
5,13,20, 05/13 21,0,0,0.147841,0,0,0,0,1.80648,1.13076,0.545777,0,0.147841,3.63086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16025,1141.87,985.132,0.661726,89.9626,100,3.50119e-05,0.0060051,0.006288,0,0,0,0.578747,
5,13,21, 05/13 22,0,0,0.147841,0,0,0.522653,0,1.80037,1.03712,0.46367,0,0.670495,3.97165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16037,1141.87,985.132,0.661726,89.9626,100,3.50119e-05,0.0060051,0.006288,0,0,0,0.578835,
5,13,22, 05/13 23,0,0,0.147841,0,0,1.21971,0,1.60315,0.805141,0.304283,0,1.36755,4.08012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16053,1141.87,985.132,0.661726,89.9626,100,3.50119e-05,0.0060051,0.006288,0,0,0,0.578968,
5,13,23, 05/13 24,0,0,0.147841,0,0,0.857957,0,1.37268,0.488564,0.188366,0,1.0058,3.05541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.16168,1141.87,985.132,0.661726,89.9626,100,3.50119e-05,0.0060051,0.006288,0,0,0,0.579871,
5,13,24, 05/14 01,0,0,0.147841,0,0,0.43676,0,1.10166,0.451239,0.111087,0,0.584602,2.24859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.17909,1141.87,985.132,0.661726,89.9626,100,3.50119e-05,0.0060051,0.006288,0,0,0,0.593539,
5,14,1, 05/14 02,0,0,0.147841,0,0,0,0,0.997674,0.432467,0.0917679,0,0.147841,1.66975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5738,1141.87,985.132,0.736428,89.9626,100,3.89644e-05,0.0060051,0.006288,0,0,0,0.903538,
5,14,2, 05/14 03,0,0,0.147841,0,0,0,0,0.957682,0.420615,0.0724484,0,0.147841,1.59859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56263,1141.87,985.132,0.736428,89.9626,100,3.89644e-05,0.0060051,0.006288,0,0,0,0.894764,
5,14,3, 05/14 04,0,0,0.147841,0,0,0.0677138,0,0.951031,0.414239,0.082108,0,0.215555,1.66293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56104,1141.87,985.132,0.736428,89.9626,100,3.89644e-05,0.0060051,0.006288,0,0,0,0.893521,
5,14,4, 05/14 05,0,0,0.147841,0,0,0.777959,0,0.908362,0.407981,0.101428,0,0.9258,2.34357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56062,1141.87,985.132,0.736428,89.9626,100,3.89644e-05,0.0060051,0.006288,0,0,0,0.89319,
5,14,5, 05/14 06,0,0,0.147841,0,0,0.00969396,0,0.97634,0.476921,0.149727,0,0.157535,1.76052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.56184,1141.87,985.132,0.736428,89.9626,100,3.89644e-05,0.0060051,0.006288,0,0,0,0.894144,
5,14,6, 05/14 07,0,0,0.147841,0,0,0,0,1.10695,0.537715,0.202855,0,0.147841,1.99536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.52536,1141.87,985.132,0.672077,89.9626,100,3.55596e-05,0.0060051,0.006288,0,-0.450274,0,0.865496,
5,14,7, 05/14 08,0,0,0.147841,0,0,0,0,1.19688,0.595801,0.198026,0,0.147841,2.13854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71702,1141.87,985.132,0.0743878,89.9626,100,3.93586e-06,0.0060051,0.006288,0,-2.13639,0,0.230636,
5,14,8, 05/14 09,0,0,0.147841,0,0,0.431759,0,1.13377,0.58906,0.164216,0,0.5796,2.46665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59206,1141.87,985.132,0.0235032,89.9626,100,1.24355e-06,0.0060051,0.006288,0,-3.90496,0,0.132496,
5,14,9, 05/14 10,0,0,0.147841,0,0,0.571634,0,1.08336,0.730562,0.140067,0,0.719476,2.67346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59452,1141.87,985.132,0.0235032,89.9626,100,1.24355e-06,0.0060051,0.006288,0,-4.94833,0,0.134429,
5,14,10, 05/14 11,0,0,0.147841,0,0,0.994545,0,1.09414,2.24412,0.130407,0,1.14239,4.61105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60251,1141.87,985.132,0.0210148,89.9626,100,1.11189e-06,0.0060051,0.006288,0,-7.17285,0,0.140702,
5,14,11, 05/14 12,0,0,0.147841,0,0,1.1553,0,1.09414,1.95047,0.120747,0,1.30314,4.46849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.61239,1141.87,985.132,0.016038,89.9626,100,8.48571e-07,0.0060051,0.006288,0,-8.98965,0,0.148462,
5,14,12, 05/14 13,0,0,0.147841,0,0,0.876767,0,1.10216,2.47779,0.101428,0,1.02461,4.70599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59325,1141.87,985.132,0.016038,89.9626,100,8.48571e-07,0.0060051,0.006288,0,-9.43867,0,0.133432,
5,14,13, 05/14 14,0,0,0.147841,0,0,0.453297,0,1.12479,3.03535,0.101428,0,0.601139,4.86271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63739,1141.87,985.132,0.016038,89.9626,100,8.48571e-07,0.0060051,0.006288,0,-11.095,0,0.168095,
5,14,14, 05/14 15,0,0,0.147841,0,0,0.130054,0,1.16005,2.78683,0.101428,0,0.277895,4.32621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62616,1141.87,985.132,0.0185264,89.9626,100,9.80232e-07,0.0060051,0.006288,0,-10.5296,0,0.159276,
5,14,15, 05/14 16,0,0,0.147841,0,0,1.06289,0,1.18941,0.697919,0.125577,0,1.21073,3.22364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59646,1141.87,985.132,0.0210148,89.9626,100,1.11189e-06,0.0060051,0.006288,0,-8.89369,0,0.135956,
5,14,16, 05/14 17,0,0,0.147841,0,0,0.940759,0,1.32859,1.03133,0.149727,0,1.0886,3.59825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64129,1141.87,985.132,0.0235032,89.9626,100,1.24355e-06,0.0060051,0.006288,0,-6.70015,0,0.171159,
5,14,17, 05/14 18,0,0,0.147841,0,0,0.487561,0,1.51304,1.45908,0.212515,0,0.635402,3.82004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68202,1141.87,985.132,0.0558523,89.9626,100,2.95515e-06,0.0060051,0.006288,0,-3.89719,0,0.20315,
5,14,18, 05/14 19,0,0,0.147841,0,0,0,0,1.64282,1.42831,0.405711,0,0.147841,3.62468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96026,1141.87,985.132,0.304178,89.9626,100,1.60941e-05,0.0060051,0.006288,0,-1.17822,0,0.421676,
5,14,19, 05/14 20,0,0,0.147841,0,0,0,0,1.7313,1.0164,0.565097,0,0.147841,3.46064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72702,1141.87,985.132,0.739788,89.9626,100,3.91422e-05,0.0060051,0.006288,0,-0.12663,0,1.02387,
5,14,20, 05/14 21,0,0,0.147841,0,0,0,0,1.80648,0.721048,0.545777,0,0.147841,3.22114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72717,1141.87,985.132,0.739788,89.9626,100,3.91422e-05,0.0060051,0.006288,0,0,0,1.02399,
5,14,21, 05/14 22,0,0,0.147841,0,0,0.120338,0,1.80037,0.59333,0.46367,0,0.26818,3.12555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.73903,1141.87,985.132,0.739788,89.9626,100,3.91422e-05,0.0060051,0.006288,0,0,0,1.03331,
5,14,22, 05/14 23,0,0,0.147841,0,0,0.732922,0,1.60315,0.524724,0.304283,0,0.880763,3.31292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7391,1141.87,985.132,0.739788,89.9626,100,3.91422e-05,0.0060051,0.006288,0,0,0,1.03337,
5,14,23, 05/14 24,0,0,0.147841,0,0,1.13215,0,1.37268,0.489065,0.188366,0,1.28,3.33011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7456,1141.87,985.132,0.739788,89.9626,100,3.91422e-05,0.0060051,0.006288,0,0,0,1.03847,
5,14,24, 05/15 01,0,0,0.147841,0,0,1.05185,0,1.10166,0.451787,0.111087,0,1.19969,2.86423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.74251,1141.87,985.132,0.742599,89.9626,100,3.92909e-05,0.0060051,0.006288,0,0,0,1.03605,
5,15,1, 05/15 02,0,0,0.147841,0,0,0.157988,0,0.997674,0.43302,0.0917679,0,0.30583,1.82829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06203,1141.87,985.132,0.959692,89.9626,100,5.07773e-05,0.0060051,0.006288,0,0,0,1.28699,
5,15,2, 05/15 03,0,0,0.147841,0,0,0,0,0.957682,0.421092,0.0724484,0,0.147841,1.59906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06272,1141.87,985.132,0.959692,89.9626,100,5.07773e-05,0.0060051,0.006288,0,0,0,1.28753,
5,15,3, 05/15 04,0,0,0.147841,0,0,0.415442,0,0.951031,0.414517,0.082108,0,0.563283,2.01094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06269,1141.87,985.132,0.959692,89.9626,100,5.07773e-05,0.0060051,0.006288,0,0,0,1.28751,
5,15,4, 05/15 05,0,0,0.147841,0,0,0.449655,0,0.908362,0.408247,0.101428,0,0.597497,2.01553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0613,1141.87,985.132,0.959692,89.9626,100,5.07773e-05,0.0060051,0.006288,0,0,0,1.28642,
5,15,5, 05/15 06,0,0,0.147841,0,0,0.372599,0,0.97634,0.477244,0.149727,0,0.520441,2.12375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.06126,1141.87,985.132,0.959692,89.9626,100,5.07773e-05,0.0060051,0.006288,0,0,0,1.28638,
5,15,6, 05/15 07,0,0,0.147841,0,0,0,0,1.10695,0.538067,0.202855,0,0.147841,1.99571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.03822,1141.87,985.132,0.957855,89.9626,100,5.06801e-05,0.0060051,0.006288,0,-0.436087,0,1.26829,
5,15,7, 05/15 08,0,0,0.147841,0,0,2.1564,0,1.19688,0.595652,0.198026,0,2.30425,4.2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89747,1141.87,985.132,0.21176,89.9626,100,1.12042e-05,0.0060051,0.006288,0,-2.31371,0,0.372364,
5,15,8, 05/15 09,0,0,0.147841,0,0,0.473192,0,1.13377,0.72173,0.164216,0,0.621033,2.64075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.77178,1141.87,985.132,0.0643283,89.9626,100,3.40361e-06,0.0060051,0.006288,0,-4.84871,0,0.273643,
5,15,9, 05/15 10,0,0,0.147841,0,0,0.500743,0,1.08336,2.9411,0.140067,0,0.648584,4.81311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74461,1141.87,985.132,0.0519923,89.9626,100,2.75091e-06,0.0060051,0.006288,0,-5.21124,0,0.25231,
5,15,10, 05/15 11,0,0,0.147841,0,0,0.911177,0,1.09414,7.72742,0.130407,0,1.05902,10.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7279,1141.87,985.132,0.0446331,89.9626,100,2.36154e-06,0.0060051,0.006288,0,-9.4106,0,0.239184,
5,15,11, 05/15 12,0,0,0.147841,0,0,2.22685,0,1.09414,1.34163,0.120747,0,2.37469,4.9312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.74421,1141.87,985.132,0.0446331,89.9626,100,2.36154e-06,0.0060051,0.006288,0,-9.4736,0,0.251991,
